cricinfo_id,fetch_status,fetch_error,meta_full_name,meta_known_as,meta_country,meta_dob,meta_birthplace,meta_batting_style,batting_hand,meta_bowling_style,bowling_hand,bowling_type,meta_playing_role,fetched_at,name,full_name,country,dob,batting_style,bowling_style
37241,success,,Mark James Haslam,Mark Haslam,New Zealand,1972-09-26,,Left-hand bat,left,Slow left-arm orthodox,left,spin,,2026-06-10 04:06:38.33428,Mark Haslam,Mark James Haslam,New Zealand,1972-09-26,Left-hand bat,Slow left-arm orthodox
14213,success,,Malcolm Jameson Hilton,Malcolm Hilton,England,1928-08-02,,Right-hand bat,right,Slow left-arm orthodox,left,spin,,2026-06-10 04:06:39.795936,Malcolm Hilton,Malcolm Jameson Hilton,England,1928-08-02,Right-hand bat,Slow left-arm orthodox
388796,success,,Malaesaili Julian Tugaga,Ili Tugaga,Samoa,1990-02-16,,Left-hand bat,left,Right-arm fast-medium,right,pace,,2026-06-10 04:06:41.275359,Ili Tugaga,Malaesaili Julian Tugaga,Samoa,1990-02-16,Left-hand bat,Right-arm fast-medium
30950,success,,Madhav Krishnaji Mantri,M.K.Mantri,India,1921-09-01,,Right-hand bat,right,Right-arm medium,right,pace,,2026-06-10 04:06:42.73692,M.K.Mantri,Madhav Krishnaji Mantri,India,1921-09-01,Right-hand bat,Right-arm medium
306982,success,,Maurits Maarten Alexander Jonkman,Maurits Jonkman,Netherlands,1986-03-20,,Right-hand bat,right,Right-arm medium,right,pace,,2026-06-10 04:06:45.614614,Maurits Jonkman,Maurits Maarten Alexander Jonkman,Netherlands,1986-03-20,Right-hand bat,Right-arm medium
403318,success,,Mark O Bacarese,Mark Bacarese,Gibraltar,1986-03-31,,Right-hand bat,right,Right-arm offbreak,right,spin,,2026-06-10 04:06:47.088285,Mark Bacarese,Mark O Bacarese,Gibraltar,1986-03-31,Right-hand bat,Right-arm offbreak
51242,success,,Michael Robin Bynoe,Robin Bynoe,West Indies,1941-02-23,,Right-hand bat,right,Left-arm medium,left,pace,,2026-06-10 04:06:48.549827,Robin Bynoe,Michael Robin Bynoe,West Indies,1941-02-23,Right-hand bat,Left-arm medium
47663,success,,Mthandeki Samson Tshabalala,Thandi Tshabalala,South Africa,1984-11-19,,Right-hand bat,right,Right-arm offbreak,right,spin,,2026-06-10 04:06:50.011461,Thandi Tshabalala,Mthandeki Samson Tshabalala,South Africa,1984-11-19,Right-hand bat,Right-arm offbreak
31795,success,,Modireddy Venkat Narasimha Rao,Bobjee Narasimha Rao,India,1954-08-11,,Right-hand bat,right,Legbreak,,spin,,2026-06-10 04:06:51.67761,Bobjee Narasimha Rao,Modireddy Venkat Narasimha Rao,India,1954-08-11,Right-hand bat,Legbreak
47011,success,,Mark Weir Rushmere,Mark Rushmere,South Africa,1965-01-07,,Right-hand bat,right,Right-arm medium,right,pace,,2026-06-10 04:06:53.139531,Mark Rushmere,Mark Weir Rushmere,South Africa,1965-01-07,Right-hand bat,Right-arm medium
1159862,success,,Mahmad Data,Mahmad Data,Panama,1984-05-29,,Right-hand bat,right,Right-arm medium,right,pace,,2026-06-10 04:06:54.601811,Mahmad Data,Mahmad Data,Panama,1984-05-29,Right-hand bat,Right-arm medium
1435273,success,,Mansoor Malangzai,Mansoor Malangzai,Belgium,1998-04-24,,Right-hand bat,right,Right-arm medium,right,pace,,2026-06-10 04:06:56.064536,Mansoor Malangzai,Mansoor Malangzai,Belgium,1998-04-24,Right-hand bat,Right-arm medium
1093678,success,,Md Shafiqul Haque Titas,Md Shafiqul Haque,Thailand,1987-01-09,,Right-hand bat,right,Right-arm offbreak,right,spin,,2026-06-10 04:06:57.526324,Md Shafiqul Haque,Md Shafiqul Haque Titas,Thailand,1987-01-09,Right-hand bat,Right-arm offbreak
1481336,success,,Meet Ahir,Meet Ahir,Panama,2000-11-19,,Right-hand bat,right,,,,,2026-06-10 04:06:59.049579,Meet Ahir,Meet Ahir,Panama,2000-11-19,Right-hand bat,
1535270,success,,Micheal Das,Micheal Das,Malta,1989-01-09,,Right-hand bat,right,,,,,2026-06-10 04:07:01.960833,Micheal Das,Micheal Das,Malta,1989-01-09,Right-hand bat,
1400105,success,,Mohamed Miuvaan,Mohamed Miuvaan,Maldives,2007-01-17,,Right-hand bat,right,Right-arm medium-fast,right,pace,,2026-06-10 04:07:03.42277,Mohamed Miuvaan,Mohamed Miuvaan,Maldives,2007-01-17,Right-hand bat,Right-arm medium-fast
1480304,success,,Mohammad Abrar,Mohammad Abrar,Qatar,1991-08-09,,Right-hand bat,right,,,,,2026-06-10 04:07:04.884426,Mohammad Abrar,Mohammad Abrar,Qatar,1991-08-09,Right-hand bat,
41283,success,,Mohammad Aslam Khokhar,Aslam Khokhar,Pakistan,1920-01-05,,Right-hand bat,right,Legbreak,,spin,,2026-06-10 04:07:06.346501,Aslam Khokhar,Mohammad Aslam Khokhar,Pakistan,1920-01-05,Right-hand bat,Legbreak
935881,success,,Mohammad Mohsin,Mohammad Mohsin,United States of America,1996-04-15,,Left-hand bat,left,Legbreak googly,,spin,,2026-06-10 04:07:07.813364,Mohammad Mohsin,Mohammad Mohsin,United States of America,1996-04-15,Left-hand bat,Legbreak googly
41291,success,,Mohammad Munaf,Mohammad Munaf,Pakistan,1935-11-02,,Right-hand bat,right,Right-arm fast-medium,right,pace,,2026-06-10 04:07:09.275343,Mohammad Munaf,Mohammad Munaf,Pakistan,1935-11-02,Right-hand bat,Right-arm fast-medium
227771,success,,Mohammad Talha,Mohammad Talha,Pakistan,1988-10-15,,Right-hand bat,right,Right-arm medium-fast,right,pace,,2026-06-10 04:07:10.737151,Mohammad Talha,Mohammad Talha,Pakistan,1988-10-15,Right-hand bat,Right-arm medium-fast
1256773,success,,Mohammad Waheed,Mohammad Waheed,Hong Kong,2003-09-15,,Right-hand bat,right,Right-arm medium,right,pace,,2026-06-10 04:07:12.198922,Mohammad Waheed,Mohammad Waheed,Hong Kong,2003-09-15,Right-hand bat,Right-arm medium
542880,success,,Mohammed Asghar,Mohammed Asghar,Kuwait,1980-08-29,,Right-hand bat,right,Right-arm offbreak,right,spin,,2026-06-10 04:07:14.133781,Mohammed Asghar,Mohammed Asghar,Kuwait,1980-08-29,Right-hand bat,Right-arm offbreak
515073,success,,Moshiur Rahman,Moshiur Rahman,Estonia,1980-10-28,,Right-hand bat,right,Right-arm medium-fast,right,pace,,2026-06-10 04:07:15.886648,Moshiur Rahman,Moshiur Rahman,Estonia,1980-10-28,Right-hand bat,Right-arm medium-fast
1082744,success,,Muhaddis Muhaddis,Muhaddis Muhaddis,Indonesia,1992-10-04,,Right-hand bat,right,Legbreak,,spin,,2026-06-10 04:07:18.763101,Muhaddis Muhaddis,Muhaddis Muhaddis,Indonesia,1992-10-04,Right-hand bat,Legbreak
1338589,success,,Muhammad Afis,Muhammad Afis,Indonesia,1997-04-10,,Right-hand bat,right,Right-arm offbreak,right,spin,,2026-06-10 04:07:20.237722,Muhammad Afis,Muhammad Afis,Indonesia,1997-04-10,Right-hand bat,Right-arm offbreak
1217289,success,,Muhammad Ansar,Muhammad Ansar,Kuwait,1983-02-05,,Right-hand bat,right,Right-arm medium,right,pace,,2026-06-10 04:07:21.699441,Muhammad Ansar,Muhammad Ansar,Kuwait,1983-02-05,Right-hand bat,Right-arm medium
1382784,success,,Muhammad Fahad Khan,Muhammad Fahad,Turkey,1986-12-23,,Right-hand bat,right,Right-arm medium,right,pace,,2026-06-10 04:07:23.165956,Muhammad Fahad,Muhammad Fahad Khan,Turkey,1986-12-23,Right-hand bat,Right-arm medium
1382791,success,,Muhammet Kursat Canbaz,Muhammet Kursat,Turkey,2007-01-18,,Right-hand bat,right,Right-arm medium,right,pace,,2026-06-10 04:07:24.627824,Muhammet Kursat,Muhammet Kursat Canbaz,Turkey,2007-01-18,Right-hand bat,Right-arm medium
1382794,success,,Murat Ipek,Murat Ipek,Turkey,2004-04-06,,Right-hand bat,right,Right-arm medium,right,pace,,2026-06-10 04:07:26.089494,Murat Ipek,Murat Ipek,Turkey,2004-04-06,Right-hand bat,Right-arm medium
23816,success,,Nicholas Ifill,Nicholas Ifill,Canada,1968-11-24,,Right-hand bat,right,Right-arm medium,right,pace,,2026-06-10 04:07:27.551141,Nicholas Ifill,Nicholas Ifill,Canada,1968-11-24,Right-hand bat,Right-arm medium
1267520,success,,Nikolaos Katechis,Nikolaos Katechis,Greece,1991-01-06,,Right-hand bat,right,,,,,2026-06-10 04:07:29.012778,Nikolaos Katechis,Nikolaos Katechis,Greece,1991-01-06,Right-hand bat,
520093,success,,Nowell Khosla,Nowell Khosla,Malta,1982-02-03,,Right-hand bat,right,Right-arm medium,right,pace,,2026-06-10 04:07:30.474462,Nowell Khosla,Nowell Khosla,Malta,1982-02-03,Right-hand bat,Right-arm medium
437757,success,,Naresh Bahadur Budayair,Naresh Budayair,Nepal,1991-10-15,,Right-hand bat,right,Right-arm bowler,right,,,2026-06-10 04:07:31.936339,Naresh Budayair,Naresh Bahadur Budayair,Nepal,1991-10-15,Right-hand bat,Right-arm bowler
14282,success,,Nigel David Howard,Nigel Howard,England,1925-05-18,,Right-hand bat,right,,,,,2026-06-10 04:07:35.01347,Nigel Howard,Nigel David Howard,England,1925-05-18,Right-hand bat,
252855,success,,Narendra Harshanaath Ekanayake,Narendra Ekanayake,Bahamas,1977-11-08,,Left-hand bat,left,Slow left-arm orthodox,left,spin,,2026-06-10 04:07:36.475499,Narendra Ekanayake,Narendra Harshanaath Ekanayake,Bahamas,1977-11-08,Left-hand bat,Slow left-arm orthodox
568625,success,,Nilesh Laxman Ujawe,Nilesh Ujawe,Slovenia,1981-10-03,,Left-hand bat,left,Left-arm medium,left,pace,,2026-06-10 04:07:37.941761,Nilesh Ujawe,Nilesh Laxman Ujawe,Slovenia,1981-10-03,Left-hand bat,Left-arm medium
1409283,success,,Newman Takudzwa Nyamhuri,Newman Nyamhuri,Zimbabwe,2006-01-19,,Right-hand bat,right,Left-arm fast-medium,left,pace,,2026-06-10 04:07:39.404604,Newman Nyamhuri,Newman Takudzwa Nyamhuri,Zimbabwe,2006-01-19,Right-hand bat,Left-arm fast-medium
42106,success,,Najeeb Amar,Najeeb Amar,Hong Kong,1971-09-25,,Left-hand bat,left,Slow left-arm orthodox,left,spin,,2026-06-10 04:07:41.267404,Najeeb Amar,Najeeb Amar,Hong Kong,1971-09-25,Left-hand bat,Slow left-arm orthodox
1276921,success,,Mohammad Naveed Zadran,Naveed Zadran,Afghanistan,2005-03-07,,Right-hand bat,right,Right-arm medium,right,pace,,2026-06-10 04:07:42.729105,Naveed Zadran,Mohammad Naveed Zadran,Afghanistan,2005-03-07,Right-hand bat,Right-arm medium
1428733,success,,Nazmus Sakib,Nazmus Sakib,Malaysia,1999-09-01,,Right-hand bat,right,Right-arm medium,right,pace,,2026-06-10 04:07:44.190934,Nazmus Sakib,Nazmus Sakib,Malaysia,1999-09-01,Right-hand bat,Right-arm medium
1198952,success,,Petre Danci,Petre Danci,Romania,1994-07-05,,Right-hand bat,right,Right-arm offbreak,right,spin,,2026-06-10 04:07:45.922119,Petre Danci,Petre Danci,Romania,1994-07-05,Right-hand bat,Right-arm offbreak
1322791,success,,Phanuwat Desungnoen,Phanuwat Desungnoen,Thailand,2007-02-13,,Right-hand bat,right,Right-arm offbreak,right,spin,,2026-06-10 04:07:47.384114,Phanuwat Desungnoen,Phanuwat Desungnoen,Thailand,2007-02-13,Right-hand bat,Right-arm offbreak
1343428,success,,Prince Dhiman,Prince Dhiman,Spain,1993-01-26,,Right-hand bat,right,Right-arm medium,right,pace,,2026-06-10 04:07:48.845861,Prince Dhiman,Prince Dhiman,Spain,1993-01-26,Right-hand bat,Right-arm medium
1323412,success,,Panagiotis Magafas,Panagiotis Magafas,Greece,1969-04-17,,Right-hand bat,right,Right-arm medium-fast,right,pace,,2026-06-10 04:07:52.104192,Panagiotis Magafas,Panagiotis Magafas,Greece,1969-04-17,Right-hand bat,Right-arm medium-fast
1343335,success,,Pathirage Sadev,Pathirage Sadev,Italy,2006-01-05,,Left-hand bat,left,,,,,2026-06-10 04:07:53.766645,Pathirage Sadev,Pathirage Sadev,Italy,2006-01-05,Left-hand bat,
37251,success,,Philip Andrew Horne,Phil Horne,New Zealand,1960-01-21,,Left-hand bat,left,,,,,2026-06-10 04:07:55.232852,Phil Horne,Philip Andrew Horne,New Zealand,1960-01-21,Left-hand bat,
1256934,success,,Peter-Daniel Blignaut,Peter-Daniel Blignaut,Namibia,2005-10-21,,Right-hand bat,right,Slow left-arm orthodox,left,spin,,2026-06-10 04:07:56.694506,Peter-Daniel Blignaut,Peter-Daniel Blignaut,Namibia,2005-10-21,Right-hand bat,Slow left-arm orthodox
52340,success,,Patrick Douglas Lashley,Peter Lashley,West Indies,1937-02-11,,Left-hand bat,left,Right-arm medium,right,pace,,2026-06-10 04:07:58.156438,Peter Lashley,Patrick Douglas Lashley,West Indies,1937-02-11,Left-hand bat,Right-arm medium
1534331,success,,Piumal Eeshwara Acharige Karunarathna,Piumal Karunarathna,Finland,1995-02-19,,Right-hand bat,right,Right-arm medium-fast,right,pace,,2026-06-10 04:07:59.618071,Piumal Karunarathna,Piumal Eeshwara Acharige Karunarathna,Finland,1995-02-19,Right-hand bat,Right-arm medium-fast
4534,success,,Phillip Henry Carlson,Phil Carlson,Australia,1951-08-08,,Right-hand bat,right,Right-arm medium,right,pace,,2026-06-10 04:08:01.280178,Phil Carlson,Phillip Henry Carlson,Australia,1951-08-08,Right-hand bat,Right-arm medium
47554,success,,Patrick Henry Joseph Trimborn,Pat Trimborn,South Africa,1940-05-18,,Right-hand bat,right,Right-arm fast-medium,right,pace,,2026-06-10 04:08:02.741729,Pat Trimborn,Patrick Henry Joseph Trimborn,South Africa,1940-05-18,Right-hand bat,Right-arm fast-medium
24261,success,,Paul John Kevin Mooney,Paul Mooney,Ireland,1976-10-15,,Right-hand bat,right,Right-arm medium,right,pace,,2026-06-10 04:08:04.20344,Paul Mooney,Paul John Kevin Mooney,Ireland,1976-10-15,Right-hand bat,Right-arm medium
308513,success,,Peter K Ananya,Peter Ananya,Ghana,1988-06-23,,,,,,,,2026-06-10 04:08:05.665016,Peter Ananya,Peter K Ananya,Ghana,1988-06-23,,
50205,success,,Pawuluge Malinda Pushpakumara,Malinda Pushpakumara,Sri Lanka,1987-03-24,,Right-hand bat,right,Slow left-arm orthodox,left,spin,,2026-06-10 04:08:08.485811,Malinda Pushpakumara,Pawuluge Malinda Pushpakumara,Sri Lanka,1987-03-24,Right-hand bat,Slow left-arm orthodox
891517,success,,Patrick Rhys Brown,Pat Brown,England,1998-08-23,,Right-hand bat,right,Right-arm fast-medium,right,pace,,2026-06-10 04:08:09.951773,Pat Brown,Patrick Rhys Brown,England,1998-08-23,Right-hand bat,Right-arm fast-medium
1442089,success,,Phillip Scott Roberts,Phillip Roberts,Croatia,1992-03-23,,Right-hand bat,right,Right-arm medium,right,pace,,2026-06-10 04:08:11.61456,Phillip Roberts,Phillip Scott Roberts,Croatia,1992-03-23,Right-hand bat,Right-arm medium
1438288,success,,Pavan Udana Karunarathan Kumarapeli Arachchige,Pavan Arachchige,Finland,1992-01-18,,Left-hand bat,left,Left-arm medium,left,pace,,2026-06-10 04:08:13.145199,Pavan Arachchige,Pavan Udana Karunarathan Kumarapeli Arachchige,Finland,1992-01-18,Left-hand bat,Left-arm medium
1058207,success,,Qalandar Khan,Qalandar Khan,Qatar,1985-10-12,,Right-hand bat,right,,,,,2026-06-10 04:08:14.64979,Qalandar Khan,Qalandar Khan,Qatar,1985-10-12,Right-hand bat,
1185475,success,,Qasim Akram,Qasim Akram,Pakistan,2002-12-01,,Right-hand bat,right,Right-arm offbreak,right,spin,,2026-06-10 04:08:16.112276,Qasim Akram,Qasim Akram,Pakistan,2002-12-01,Right-hand bat,Right-arm offbreak
1281564,success,,Qasim Anwar,Qasim Anwar,Cyprus,1989-10-05,,Right-hand bat,right,Right-arm medium-fast,right,pace,,2026-06-10 04:08:17.573961,Qasim Anwar,Qasim Anwar,Cyprus,1989-10-05,Right-hand bat,Right-arm medium-fast
1325899,success,,Rohit Dhiman,Rohit Dhiman,Bulgaria,1989-11-04,,Right-hand bat,right,Right-arm medium-fast,right,pace,,2026-06-10 04:08:19.129914,Rohit Dhiman,Rohit Dhiman,Bulgaria,1989-11-04,Right-hand bat,Right-arm medium-fast
303412,success,,Ryan Flannigan,Ryan Flannigan,Scotland,1988-06-30,,Right-hand bat,right,Right-arm medium,right,pace,,2026-06-10 04:08:20.888029,Ryan Flannigan,Ryan Flannigan,Scotland,1988-06-30,Right-hand bat,Right-arm medium
1283121,success,,Rao Nil,Rao Nil,Seychelles,1990-12-16,,Right-hand bat,right,Right-arm medium-fast,right,pace,,2026-06-10 04:08:22.349896,Rao Nil,Rao Nil,Seychelles,1990-12-16,Right-hand bat,Right-arm medium-fast
1438029,success,,Richard Parkin,Richard Parkin,Estonia,1982-03-11,,Right-hand bat,right,Left-arm medium,left,pace,,2026-06-10 04:08:25.175476,Richard Parkin,Richard Parkin,Estonia,1982-03-11,Right-hand bat,Left-arm medium
1481827,success,,Ricardo Patten,Ricardo Patten,Bahamas,1987-11-16,,Right-hand bat,right,Right-arm medium,right,pace,,2026-06-10 04:08:26.838002,Ricardo Patten,Ricardo Patten,Bahamas,1987-11-16,Right-hand bat,Right-arm medium
18561,success,,Richard Pollard,Dick Pollard,England,1912-06-19,,Right-hand bat,right,Right-arm fast-medium,right,pace,,2026-06-10 04:08:28.700554,Dick Pollard,Richard Pollard,England,1912-06-19,Right-hand bat,Right-arm fast-medium
1516416,success,,Rico Ramadhasyena,Rico Ramadhasyena,Indonesia,2002-12-01,,Right-hand bat,right,Right-arm medium,right,pace,,2026-06-10 04:08:30.162247,Rico Ramadhasyena,Rico Ramadhasyena,Indonesia,2002-12-01,Right-hand bat,Right-arm medium
1448714,success,,Rahul Sheshadri,Rahul Sheshadri,Singapore,1992-09-05,,Left-hand bat,left,Slow left-arm orthodox,left,spin,,2026-06-10 04:08:31.624074,Rahul Sheshadri,Rahul Sheshadri,Singapore,1992-09-05,Left-hand bat,Slow left-arm orthodox
307077,success,,Rustam Ali Bhatti,Rustam Bhatti,Canada,1990-02-18,,Right-hand bat,right,Right-arm offbreak,right,spin,,2026-06-10 04:08:33.086018,Rustam Bhatti,Rustam Ali Bhatti,Canada,1990-02-18,Right-hand bat,Right-arm offbreak
52341,success,,Ralph Archibald Legall,Ralph Legall,West Indies,1925-12-01,,Right-hand bat,right,,,,,2026-06-10 04:08:34.547817,Ralph Legall,Ralph Archibald Legall,West Indies,1925-12-01,Right-hand bat,
332956,success,,Ryan A Tappin,Ryan Tappin,Bahamas,1986-01-01,,Right-hand bat,right,Right-arm offbreak,right,spin,,2026-06-10 04:08:36.009612,Ryan Tappin,Ryan A Tappin,Bahamas,1986-01-01,Right-hand bat,Right-arm offbreak
6145,success,,Robert Byers Kerr,Robbie Kerr,Australia,1961-06-16,,Right-hand bat,right,Legbreak googly,,spin,,2026-06-10 04:08:37.471204,Robbie Kerr,Robert Byers Kerr,Australia,1961-06-16,Right-hand bat,Legbreak googly
8256,success,,Roger Douglas Woolley,Roger Woolley,Australia,1954-09-16,,Right-hand bat,right,,,,,2026-06-10 04:08:38.932967,Roger Woolley,Roger Douglas Woolley,Australia,1954-09-16,Right-hand bat,
52422,success,,Roy Edwin Marshall,Roy Marshall,West Indies,1930-04-25,,Right-hand bat,right,Right-arm offbreak,right,spin,,2026-06-10 04:08:41.769542,Roy Marshall,Roy Edwin Marshall,West Indies,1930-04-25,Right-hand bat,Right-arm offbreak
1491835,success,,Robert John Ainsworth,Robert Ainsworth,Hungary,2006-05-27,,Right-hand bat,right,Right-arm medium,right,pace,,2026-06-10 04:08:43.231261,Robert Ainsworth,Robert John Ainsworth,Hungary,2006-05-27,Right-hand bat,Right-arm medium
8942,success,,Robert John Bailey,Rob Bailey,England,1963-10-28,,Right-hand bat,right,Right-arm offbreak,right,spin,,2026-06-10 04:08:44.692798,Rob Bailey,Robert John Bailey,England,1963-10-28,Right-hand bat,Right-arm offbreak
52635,success,,Robert Karl Nunes,Karl Nunes,West Indies,1894-06-07,,Left-hand bat,left,,,,,2026-06-10 04:08:46.1543,Karl Nunes,Robert Karl Nunes,West Indies,1894-06-07,Left-hand bat,
1193304,success,,Rahul Mihir Jariwala,Rahul Jariwala,United States of America,2004-06-03,,Right-hand bat,right,,,,,2026-06-10 04:08:47.615934,Rahul Jariwala,Rahul Mihir Jariwala,United States of America,2004-06-03,Right-hand bat,
10824,success,,Robert Michael Henry Cottam,Bob Cottam,England,1944-10-16,,Right-hand bat,right,Right-arm fast-medium,right,pace,,2026-06-10 04:08:49.113781,Bob Cottam,Robert Michael Henry Cottam,England,1944-10-16,Right-hand bat,Right-arm fast-medium
365126,success,,Ramesh Randeer David,Ramesh David,Canada,1975-02-08,,Right-hand bat,right,Right-arm offbreak,right,spin,,2026-06-10 04:08:50.575827,Ramesh David,Ramesh Randeer David,Canada,1975-02-08,Right-hand bat,Right-arm offbreak
51784,success,,,,,,,,,,,,,2026-06-10 04:08:52.038508,,,,,,
1209197,success,,Ramon Romario Simmonds,Ramon Simmonds,West Indies,2001-10-16,,Left-hand bat,left,Left-arm fast-medium,left,pace,,2026-06-10 04:08:53.500932,Ramon Simmonds,Ramon Romario Simmonds,West Indies,2001-10-16,Left-hand bat,Left-arm fast-medium
20338,success,,Ronald Thomas Stanyforth,Rony Stanyforth,England,1892-05-30,,Right-hand bat,right,,,,,2026-06-10 04:08:54.962734,Rony Stanyforth,Ronald Thomas Stanyforth,England,1892-05-30,Right-hand bat,
1428999,success,,Raddella Vimukthi Viraj,Vimukthi Viraj,Cambodia,1994-11-20,,Right-hand bat,right,Legbreak,,spin,,2026-06-10 04:08:57.824059,Vimukthi Viraj,Raddella Vimukthi Viraj,Cambodia,1994-11-20,Right-hand bat,Legbreak
1453230,success,,Rhys Wiliam Hartley,Rhys Hartley,Serbia,1994-03-14,,Right-hand bat,right,,,,,2026-06-10 04:08:59.486136,Rhys Hartley,Rhys Wiliam Hartley,Serbia,1994-03-14,Right-hand bat,
21550,success,,Roger William Tolchard,Roger Tolchard,England,1946-06-15,,Right-hand bat,right,Right-arm offbreak,right,spin,,2026-06-10 04:09:00.947891,Roger Tolchard,Roger William Tolchard,England,1946-06-15,Right-hand bat,Right-arm offbreak
1263725,success,,Muhammadh Rayhaan Ahmed,Rayhaan Ahmed,Austria,1996-03-23,,Right-hand bat,right,,,,,2026-06-10 04:09:02.409508,Rayhaan Ahmed,Muhammadh Rayhaan Ahmed,Austria,1996-03-23,Right-hand bat,
1517337,success,,Rohit Limbu,Rohit Limbu,Bhutan,2005-03-20,,Right-hand bat,right,,,,,2026-06-10 04:09:03.871195,Rohit Limbu,Rohit Limbu,Bhutan,2005-03-20,Right-hand bat,
1178914,success,,Sujesh Appu,Sujesh Appu,Malta,1986-06-01,,Right-hand bat,right,Right-arm medium,right,pace,,2026-06-10 04:09:05.332848,Sujesh Appu,Sujesh Appu,Malta,1986-06-01,Right-hand bat,Right-arm medium
1323413,success,,Samuel Barnett,Samuel Barnett,Isle of Man,2004-04-03,,Right-hand bat,right,Right-arm medium-fast,right,pace,,2026-06-10 04:09:06.79445,Samuel Barnett,Samuel Barnett,Isle of Man,2004-04-03,Right-hand bat,Right-arm medium-fast
469224,success,,Spiridon Alexandros Bogdos,Spiridon Bogdos,Greece,1995-09-30,,,,,,,,2026-06-10 04:09:08.256065,Spiridon Bogdos,Spiridon Alexandros Bogdos,Greece,1995-09-30,,
